WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code
PRATA_DI_SOTTO_VIA_SAN_GIOVANNI,45.888,12.6039,1200,5256.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
PRATA_VIA_BATTISTINE,45.8845,12.592,1200,5256.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
REANA_DEL_ROIALE_RIZZOLO,46.1326,13.2583,6000,26280.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
REMANZACCO_CASALI_BATTIFERRO,46.068,13.3303,6000,26280.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
RIVIGNANO_VIA_CAVOUR,45.8697,13.0468,4000,17520.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
ROMANS_D_ISONZO,45.8825,13.4266,6900,30222.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
S_GIOVANNI_BOLZANO,45.9669,13.3846,400,1752.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
S_GIOVANNI_NORD_CASCINA_RINALDI,45.9691,13.418,4300,18834.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SACILE_LOC_S_ODORICO,45.9436,12.5049,22000,96360.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SAN_DANIELE_COLLETONDOLO,46.1609,13.0233,1500,6570.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SAN_DANIELE_TIRO_A_SEGNO,46.1553,13.0188,1100,4818.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SAN_DANIELE_VILLANOVA_NORD,46.13725,12.95625,20000,87600.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SAN_GIORGIO_DI_NOGARO_Z.I._AUSSA_CORNO,45.7602,13.232,698000,3057240.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SAN_QUIRINO_SAN_ROCCO,46.023,12.6904,2000,8760.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SAN_VITO_AL_TAGLIAMENTO_VIA_ZUCCHERIFICIO,45.9059,12.8503,28000,122640.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SAN_VITO_DI_FAGAGNA_SILVELLA,46.0713,13.0595,7500,32850.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SAPPADA_LERPA,46.5663,12.6608,6000,26280.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SPILIMBERGO_NORD_VIA_DEL_MACELLO_DEPURATORE_COSA,46.107,12.8809,3000,13140.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
SPILIMBERGO_TAGLIAMENTO_NUOVO,46.0987,12.9106,8000,35040.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
TALMASSONS_CAPOLUOGO_VIA_ROMA,45.9198,13.1133,3200,14016.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
TALMASSONS_FLAMBRO,45.924,13.0877,1200,5256.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
TARCENTO_COLLALTO,46.191,13.2032,4000,17520.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
TARCENTO_MOLINIS,46.1965,13.2319,5000,21900.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
TARVISIO_CAPOLUOGO_VIA_FERROVIE,46.5057,13.599,4000,17520.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
TOLMEZZO_CONSORTILE_VIA_DEL_PIOPPETO,46.3901,13.0238,143000,626340.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
TRICESIMO_MORENA,46.1382,13.22,7000,30660.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
TRICESIMO_SOIMA,46.16537,13.20371,1900,8322.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
TRIESTE_SERVOLA,45.6253,13.7789,190000,832200.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
TRIESTE_ZAULE,45.6116,13.8048,66700,292146.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
UDINE_VIA_GONARS,46.0252,13.2366,200000,876000.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
VILLESSE_LOC_SABBIONI,45.846,13.4337,3500,15330.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
PIGNA,43.926635,7.649361,2500,10950.0,Italy,Liguria,ITC3,Italy
CERIANA,43.876918,7.780252,3000,13140.0,Italy,Liguria,ITC3,Italy
DIANO_SAN_PIETRO,43.923935,8.074244,4000,17520.0,Italy,Liguria,ITC3,Italy
DOLCEDO,43.897317,7.960743,4000,17520.0,Italy,Liguria,ITC3,Italy
ALASSIO_S_ANNA,44.021118,8.193123,70000,306600.0,Italy,Liguria,ITC3,Italy
CAPOLUOGO_COASCO,44.048112,8.145645,3500,15330.0,Italy,Liguria,ITC3,Italy
CONSORZIO_SAVONA,44.288068,8.440588,315328,1381136.64,Italy,Liguria,ITC3,Italy
CONSORZIO_VALBORMIDA,44.458602,8.30757,90000,394200.0,Italy,Liguria,ITC3,Italy
EX_ACNA_CO,44.394804,8.178126,11000,48180.0,Italy,Liguria,ITC3,Italy
LOC_ANTOGNANO,44.05297,8.224232,90000,394200.0,Italy,Liguria,ITC3,Italy
LOC_CIMITERO_FINALE_LIG_,44.160219,8.323258,5000,21900.0,Italy,Liguria,ITC3,Italy
LOC_PATARELLO,44.115313,8.238638,150000,657000.0,Italy,Liguria,ITC3,Italy
VIA_CRISPI,44.153335,8.284283,70000,306600.0,Italy,Liguria,ITC3,Italy
DEP_SAN_GIOVANNI,44.38786,8.489551,1830,8015.4,Italy,Liguria,ITC3,Italy
DEP_SAN_MARTINO,44.386667,8.523871,1500,6570.0,Italy,Liguria,ITC3,Italy
DEP_SANTA_GIUSTINA,44.411575,8.484182,500,2190.0,Italy,Liguria,ITC3,Italy
CALIZZANO_CARAGNETTA,44.265567,8.119837,9000,39420.0,Italy,Liguria,ITC3,Italy
CISANO_LOC_BENASSEA,44.74183,8.159595,2536,11107.68,Italy,Piemonte,ITC1,Italy
VALPOCEVERA,44.4165,8.878678,160000,700800.0,Italy,Liguria,ITC3,Italy
ARENZANO,44.397686,8.686595,30000,131400.0,Italy,Liguria,ITC3,Italy
CIAZZE,44.21877,9.50866,12000,52560.0,Italy,Liguria,ITC3,Italy
DARSENA,44.413842,8.923763,220000,963600.0,Italy,Liguria,ITC3,Italy
ARRESTRA,44.380438,8.635402,16000,70080.0,Italy,Liguria,ITC3,Italy
LAVAGNA,44.309485,9.333601,40000,175200.0,Italy,Liguria,ITC3,Italy
LERONE,44.390093,8.663765,17000,74460.0,Italy,Liguria,ITC3,Italy
PEGLI,44.423866,8.821565,40000,175200.0,Italy,Liguria,ITC3,Italy
PORTOBELLO,44.267776,9.392251,30000,131400.0,Italy,Liguria,ITC3,Italy
PRA_VOLTRI,44.426155,8.762479,61500,269370.0,Italy,Liguria,ITC3,Italy
PRELI,44.321876,9.306964,50000,219000.0,Italy,Liguria,ITC3,Italy
PUNTA_PEDALE,44.321531,9.216295,36000,157680.0,Italy,Liguria,ITC3,Italy
PUNTA_S_ANNA,44.359692,9.138203,40000,175200.0,Italy,Liguria,ITC3,Italy
PUNTA_VAGNO,44.3913,8.951454,250000,1095000.0,Italy,Liguria,ITC3,Italy
QUINTO,44.384766,9.008913,60000,262800.0,Italy,Liguria,ITC3,Italy
RIVA_TRIGOSO,44.259327,9.417939,38000,166440.0,Italy,Liguria,ITC3,Italy
RONCO_NORD,44.620256,8.944352,44000,192720.0,Italy,Piemonte,ITC1,Italy
ROSSIGLIONE,44.572959,8.668523,15000,65700.0,Italy,Piemonte,ITC1,Italy
SESTRI_PONENTE,44.416576,8.849216,130000,569400.0,Italy,Liguria,ITC3,Italy
STURLA,44.39049,8.982043,60000,262800.0,Italy,Liguria,ITC3,Italy
RAPALLO_LOC_RONCO,44.351096,9.216845,90000,394200.0,Italy,Liguria,ITC3,Italy
DEPURATORE_CEPARANA,44.157604,9.884688,10000,43800.0,Italy,Liguria,ITC3,Italy
DEPURATORE_CAMISANO,44.079806,9.961783,60000,262800.0,Italy,Liguria,ITC3,Italy
PADULETTI,44.09135,10.005561,7500,32850.0,Italy,Toscana,ITI1,Italy
DEPURATORE_PIANO_DI_FOLLO,44.163104,9.868519,11000,48180.0,Italy,Liguria,ITC3,Italy
STAGNONI,44.110912,9.859563,100000,438000.0,Italy,Liguria,ITC3,Italy
DEPURATORE_LOC_PORTONETTI,44.057406,10.02551,18000,78840.0,Italy,Toscana,ITI1,Italy
DEP_LOC_GHIARETTOLO,44.139005,9.911556,9933,43506.54,Italy,Liguria,ITC3,Italy
DEP_LOC_SILEA,44.098705,9.961563,21000,91980.0,Italy,Liguria,ITC3,Italy
DEIVA_MARINA_LOC_FORNACE,44.214194,9.518246,16274,71280.12,Italy,,,Italy
MONTEROSSO_FEGINA,44.144652,9.644268,5800,25404.0,Italy,,,Italy
LEVANTO_CAPOLUOGO,44.172066,9.606589,25000,109500.0,Italy,,,Italy
OMEGNA,45.90090803,8.42089031,29000,127020.0,Italy,Piemonte,ITC1,Italy
SAN MAURIZIO D'OPAGLIO,45.78545685,8.389587868,14500,63510.0,Italy,Piemonte,ITC1,Italy
LESA,45.81690417,8.55459586,28000,122640.0,Italy,Piemonte,ITC1,Italy
MERGOZZO,45.96298625,8.435347133,9225,40405.5,Italy,Piemonte,ITC1,Italy
GRAVELLONA,45.93668128,8.43233967,18000,78840.0,Italy,Piemonte,ITC1,Italy
VOGOGNA SUD -  LOC. CALAMI,46.00049772,8.298598058,8000,35040.0,Italy,Piemonte,ITC1,Italy
VOGOGNA NORD - LOC. MASONE,46.0294943,8.279522198,8000,35040.0,Italy,Piemonte,ITC1,Italy
VILLADOSSOLA,46.05283894,8.264596618,8000,35040.0,Italy,Piemonte,ITC1,Italy
DOMODOSSOLA,46.09252986,8.296531469,30000,131400.0,Italy,Piemonte,ITC1,Italy
CANNOBIO,46.06616141,8.692267457,37991,166400.58,Italy,Piemonte,ITC1,Italy
VERBANIA,45.93507003,8.559410955,55000,240900.0,Italy,Piemonte,ITC1,Italy
DORMELLETTO,45.74486191,8.562510189,65000,284700.0,Italy,Piemonte,ITC1,Italy
BRIGA NOVARESE,45.72065605,8.456342781,40000,175200.0,Italy,Piemonte,ITC1,Italy
BORGOMANERO - VIA PIOVALE,45.68823995,8.461220815,38000,166440.0,Italy,Piemonte,ITC1,Italy
FARA NOVARESE,45.546979,8.460118281,50000,219000.0,Italy,Piemonte,ITC1,Italy
BELLINZAGO NOVARESE,45.56859963,8.671653617,36000,157680.0,Italy,Piemonte,ITC1,Italy
CERANO,45.40096148,8.809312807,122000,534360.0,Italy,Piemonte,ITC1,Italy
NOVARA,45.42143178,8.596755907,246000,1077480.0,Italy,Piemonte,ITC1,Italy
BORGOLAVEZZARO,45.30300363,8.69912221,9500,41610.0,Italy,Lombardia,ITC4,Italy
MASSAZZA,45.48147819,8.174542483,37000,162060.0,Italy,Piemonte,ITC1,Italy
SERRAVALLE SESIA,45.65483353,8.340681931,84000,367920.0,Italy,Piemonte,ITC1,Italy
COSSATO SPOLINA,45.54445002,8.182906904,520000,2277600.0,Italy,Piemonte,ITC1,Italy
BIELLA SUD - PONDERANO,45.54125599,8.041735676,53000,232140.0,Italy,Piemonte,ITC1,Italy
BORGOSESIA,45.7097938,8.289012215,5000,21900.0,Italy,Piemonte,ITC1,Italy
GATTINARA,45.59916575,8.378227958,10000,43800.0,Italy,Piemonte,ITC1,Italy
VERCELLI,45.3158407,8.435549876,80000,350400.0,Italy,Piemonte,ITC1,Italy
SANTHIA,45.36392957,8.188965842,10000,43800.0,Italy,Piemonte,ITC1,Italy
TRONZANO,45.33859106,8.180200412,4000,17520.0,Italy,Piemonte,ITC1,Italy
CIGLIANO,45.30525879,8.032801543,4200,18396.0,Italy,Piemonte,ITC1,Italy
BORGO D'ALE - VIA BIANZE',45.33987928,8.069653651,2500,10950.0,Italy,Piemonte,ITC1,Italy
CRESCENTINO,45.18953876,8.11574888,6000,26280.0,Italy,Piemonte,ITC1,Italy
SALUGGIA,45.22787723,8.024933106,5000,21900.0,Italy,Piemonte,ITC1,Italy
CASALE MONFERRATO,45.13853876,8.483759615,58000,254040.0,Italy,Piemonte,ITC1,Italy
AZEGLIO,45.41822968,7.980067485,5000,21900.0,Italy,Piemonte,ITC1,Italy
VALENZA,45.01587864,8.656808309,30000,131400.0,Italy,Piemonte,ITC1,Italy
BIELLA NORD,45.54176103,8.041396874,67000,293460.0,Italy,Piemonte,ITC1,Italy
BARDONECCHIA,45.07000024,6.718342526,9000,39420.0,Italy,Piemonte,ITC1,Italy
CASTIGLIONE,45.13679987,7.797724776,3840000,16819200.0,Italy,Piemonte,ITC1,Italy
BRANDIZZO,45.17921012,7.854130641,9000,39420.0,Italy,Piemonte,ITC1,Italy
CHIERI,44.98242634,7.812397339,70000,306600.0,Italy,Piemonte,ITC1,Italy
VOLVERA - FRAZ. GERBOLE,44.94909341,7.518091884,3200,14016.0,Italy,Piemonte,ITC1,Italy
CHIVASSO,45.18425805,7.920933587,40000,175200.0,Italy,Piemonte,ITC1,Italy
MONTALTO DORA,45.48144826,7.860178092,7000,30660.0,Italy,Piemonte,ITC1,Italy
SAN MAURIZIO CANAVESE,45.18662647,7.607607363,42000,183960.0,Italy,Piemonte,ITC1,Italy
MAZZE',45.27780251,7.954457148,20000,87600.0,Italy,Piemonte,ITC1,Italy
NOLE,45.22710609,7.571607057,15000,65700.0,Italy,Piemonte,ITC1,Italy
MONTANARO,45.22142347,7.850679195,5600,24528.0,Italy,Piemonte,ITC1,Italy
FELETTO,45.28567734,7.765131929,60290,264070.2,Italy,Piemonte,ITC1,Italy
IVREA EST,45.44667803,7.912457197,33000,144540.0,Italy,Piemonte,ITC1,Italy
STRAMBINO,45.38076509,7.913600071,10000,43800.0,Italy,Piemonte,ITC1,Italy
BOSCONERO,45.25718065,7.770911465,12000,52560.0,Italy,Piemonte,ITC1,Italy
RIVARA,45.32002138,7.654156844,18000,78840.0,Italy,Piemonte,ITC1,Italy
VALPERGA,45.37331159,7.685876242,17600,77088.0,Italy,Piemonte,ITC1,Italy
LANZO TORINESE,45.26716527,7.499624084,8000,35040.0,Italy,Piemonte,ITC1,Italy
CARMAGNOLA - FRAZ. SAN BERNARDO,44.84856402,7.684539462,3560,15592.8,Italy,Piemonte,ITC1,Italy
CARMAGNOLA - VIA CEIS,44.8669011,7.707107657,38000,166440.0,Italy,Piemonte,ITC1,Italy
CARIGNANO,44.91222863,7.682045985,9450,41391.0,Italy,Piemonte,ITC1,Italy
COLLEGNO,45.09249878,7.609943079,267000,1169460.0,Italy,Piemonte,ITC1,Italy
PIANEZZA,45.08936463,7.562188611,80000,350400.0,Italy,Piemonte,ITC1,Italy
GIAVENO,45.02529405,7.381442142,28000,122640.0,Italy,Piemonte,ITC1,Italy
ROSTA,45.08917565,7.481243281,99000,433620.0,Italy,Piemonte,ITC1,Italy
SESTRIERE,44.97430251,6.901061675,3000,13140.0,Italy,Piemonte,ITC1,Italy
CESANA TORINESE - FRAZ. MOLLIERES,44.96469131,6.79518383,12300,53874.0,Italy,Piemonte,ITC1,Italy
TORRE PELLICE,44.81626199,7.222558217,2500,10950.0,Italy,Piemonte,ITC1,Italy
SCALENGHE,44.88482715,7.509355164,3200,14016.0,Italy,Piemonte,ITC1,Italy
PISCINA,44.92820893,7.452098058,3000,13140.0,Italy,Piemonte,ITC1,Italy
PINEROLO,44.88402936,7.360680353,100000,438000.0,Italy,Piemonte,ITC1,Italy
OSASCO,44.84995359,7.35495572,5441,23831.58,Italy,Piemonte,ITC1,Italy
FROSSASCO,44.93492432,7.359076937,3500,15330.0,Italy,Piemonte,ITC1,Italy
CUMIANA CHISOLA,44.97819465,7.389007623,5000,21900.0,Italy,Piemonte,ITC1,Italy
VIGONE,44.83596304,7.508791952,5062,22171.56,Italy,Piemonte,ITC1,Italy
VILLAFRANCA PIEMONTE,44.78285792,7.511042974,5000,21900.0,Italy,Piemonte,ITC1,Italy
CAVOUR - VIA ANTICA DI VILLAFRANCA,44.78154911,7.387996108,3750,16425.0,Italy,Piemonte,ITC1,Italy
CEVA,44.39699742,8.015723023,10000,43800.0,Italy,Piemonte,ITC1,Italy
CARRU',44.47742089,7.882420912,4500,19710.0,Italy,Piemonte,ITC1,Italy
CHERASCO,44.65602844,7.86696845,10500,45990.0,Italy,Piemonte,ITC1,Italy
GENOLA,44.5970431,7.667671768,2800,12264.0,Italy,Piemonte,ITC1,Italy
MARENE,44.66382405,7.721553905,3000,13140.0,Italy,Piemonte,ITC1,Italy
MONDOVI',44.40599847,7.848122649,28000,122640.0,Italy,Piemonte,ITC1,Italy
PIASCO,44.57183358,7.46630753,3400,14892.0,Italy,Piemonte,ITC1,Italy
REVELLO,44.66068749,7.401624826,2500,10950.0,Italy,Piemonte,ITC1,Italy
SALUZZO,44.65544173,7.47417566,38000,166440.0,Italy,Piemonte,ITC1,Italy
SAVIGLIANO,44.66492225,7.659234871,22700,99426.0,Italy,Piemonte,ITC1,Italy
VERZUOLO,44.6055923,7.491744198,6500,28470.0,Italy,Piemonte,ITC1,Italy
CUNEO,44.40214904,7.555882787,185000,810300.0,Italy,Piemonte,ITC1,Italy
CENTALLO,44.51249538,7.590378461,7017,30734.46,Italy,Piemonte,ITC1,Italy
BUSCA,44.51669473,7.482400089,9000,39420.0,Italy,Piemonte,ITC1,Italy
PEVERAGNO,44.33480687,7.62360603,5000,21900.0,Italy,Piemonte,ITC1,Italy
CHIUSA DI PESIO,44.334972,7.680914,2700,11826.0,Italy,Piemonte,ITC1,Italy
ENTRACQUE,44.24125338,7.392478802,5000,21900.0,Italy,Piemonte,ITC1,Italy
CARAGLIO,44.41073131,7.453650182,7000,30660.0,Italy,Piemonte,ITC1,Italy
DRONERO,44.46606283,7.368055445,7000,30660.0,Italy,Piemonte,ITC1,Italy
ROCCAFORTE,44.32354607,7.749227037,5500,24090.0,Italy,Piemonte,ITC1,Italy
VILLANOVA MONDOVI',44.34791973,7.785762033,5000,21900.0,Italy,Piemonte,ITC1,Italy
FRABOSA SOPRANA - LOC. MONDAGNOLA LUCHET,44.29238457,7.809331209,4800,21024.0,Italy,Piemonte,ITC1,Italy
GARESSIO,44.23395418,8.016172181,21770,95352.6,Italy,Piemonte,ITC1,Italy
GOVONE - FRAZ. CANOVE,44.77520941,8.105697003,240000,1051200.0,Italy,Piemonte,ITC1,Italy
BRA - LOC. LA BASSA,44.68670287,7.856815588,45000,197100.0,Italy,Piemonte,ITC1,Italy
CAVALLERMAGGIORE,44.71837638,7.68379846,4000,17520.0,Italy,Piemonte,ITC1,Italy
CANALE - LOC. CIMITERO,44.79676946,8.003275693,5000,21900.0,Italy,Piemonte,ITC1,Italy
SANTO STEFANO BELBO,44.71157899,8.254945926,121583,532533.54,Italy,Piemonte,ITC1,Italy
MONTA',44.82390946,7.937729824,3000,13140.0,Italy,Piemonte,ITC1,Italy
VICOFORTE,44.35711154,7.848273683,4000,17520.0,Italy,Piemonte,ITC1,Italy
SOMMARIVA DEL BOSCO,44.77645738,7.764727943,4500,19710.0,Italy,Piemonte,ITC1,Italy
CANALE - LOC. VALPONE,44.80463573,8.031383113,4800,21024.0,Italy,Piemonte,ITC1,Italy
CARAMAGNA PIEMONTE,44.78825633,7.7375321,3633,15912.54,Italy,Piemonte,ITC1,Italy
RACCONIGI,44.77921345,7.681471114,12000,52560.0,Italy,Piemonte,ITC1,Italy
MORETTA,44.77416438,7.535471424,5000,21900.0,Italy,Piemonte,ITC1,Italy
BARGE,44.72236605,7.367484306,15000,65700.0,Italy,Piemonte,ITC1,Italy
SAN SALVATORE MONFERRATO,44.98661737,8.559477684,3000,13140.0,Italy,Piemonte,ITC1,Italy
ASTI,44.89045982,8.225011851,95000,416100.0,Italy,Piemonte,ITC1,Italy
VILLANOVA D'ASTI,44.93625627,7.933875221,7500,32850.0,Italy,Piemonte,ITC1,Italy
VILLAFRANCA D'ASTI,44.90451439,8.051390215,3000,13140.0,Italy,Piemonte,ITC1,Italy
SAN DAMIANO D'ASTI,44.84234833,8.077028488,8000,35040.0,Italy,Piemonte,ITC1,Italy
CALAMANDRANA,44.7438583,8.331867321,6400,28032.0,Italy,Piemonte,ITC1,Italy
INCISA SCAPACCINO,44.81053365,8.381160672,6000,26280.0,Italy,Piemonte,ITC1,Italy
CANELLI,44.7214852,8.301356392,21000,91980.0,Italy,Piemonte,ITC1,Italy
NIZZA MONFERRATO,44.77685914,8.374263949,30000,131400.0,Italy,Piemonte,ITC1,Italy
TORTONA,44.91793333,8.871910778,83000,363540.0,Italy,Piemonte,ITC1,Italy
CASSANO SPINOLA,44.76833188,8.852247839,100000,438000.0,Italy,Piemonte,ITC1,Italy
BASALUZZO,44.76211497,8.680490599,50000,219000.0,Italy,Piemonte,ITC1,Italy
ACQUI TERME,44.67518114,8.486292511,45000,197100.0,Italy,Piemonte,ITC1,Italy
CASSINE,44.74958127,8.536772558,2800,12264.0,Italy,Piemonte,ITC1,Italy
NOVI LIGURE,44.78644547,8.757487413,89386,391510.68,Italy,Piemonte,ITC1,Italy
OVADA,44.65264141,8.649957116,18000,78840.0,Italy,Piemonte,ITC1,Italy
CASTELNUOVO SCRIVIA,44.9902527,8.878348152,12697,55612.86,Italy,Lombardia,ITC4,Italy
BISTAGNO,44.65335321,8.376542937,11000,48180.0,Italy,Piemonte,ITC1,Italy
CASTELLAZZO BORMIDA,44.85156926,8.589706607,7000,30660.0,Italy,Piemonte,ITC1,Italy
ALESSANDRIA - FRAZ. LOBBI,44.93578072,8.626914409,4800,21024.0,Italy,Piemonte,ITC1,Italy
SALE,44.98852053,8.813500516,5000,21900.0,Italy,Lombardia,ITC4,Italy
ALESSANDRIA - LOC. ORTI,44.93812257,8.704574102,110000,481800.0,Italy,Piemonte,ITC1,Italy
BORGHETTO BORBERA,44.72495032,8.924951357,5100,22338.0,Italy,Piemonte,ITC1,Italy
FOSSANO - LOC. STURA,44.55877065,7.757185322,30000,131400.0,Italy,Piemonte,ITC1,Italy
FRABOSA SOTTANA - LOC. PRATO NEVOSO,44.25995386,7.780935099,8200,35916.0,Italy,Piemonte,ITC1,Italy
FRUGAROLO,44.8432978,8.672677139,12500,54750.0,Italy,Piemonte,ITC1,Italy
LIVORNO FERRARIS,45.27230039,8.092199519,5000,21900.0,Italy,Piemonte,ITC1,Italy
PAESANA,44.68134446,7.279975058,3000,13140.0,Italy,Piemonte,ITC1,Italy
BEINETTE,44.36795357,7.658398315,4100,17958.0,Italy,Piemonte,ITC1,Italy
BRA - LOC. BANDITO,44.73282156,7.806452646,2300,10074.0,Italy,Piemonte,ITC1,Italy
CAFASSE,45.23712381,7.536945891,4500,19710.0,Italy,Piemonte,ITC1,Italy
CAVOUR - FRAZ. CASTELLAZZO,44.82728535,7.404432132,20000,87600.0,Italy,Piemonte,ITC1,Italy
NARZOLE,44.60474171,7.876422587,20000,87600.0,Italy,Piemonte,ITC1,Italy
NEIVE,44.72513236,8.124043135,3811,16692.18,Italy,Piemonte,ITC1,Italy
SANFRE',44.74898144,7.791896605,3000,13140.0,Italy,Piemonte,ITC1,Italy
CAVAGLIA,45.40420659,8.105799639,4000,17520.0,Italy,Piemonte,ITC1,Italy
BIBIANA - LOC. BOSI,44.7930415,7.303479975,4000,17520.0,Italy,Piemonte,ITC1,Italy
ALICE CASTELLO - LOC. CASCINA BENNA,44.36513,8.105491,2400,10512.0,Italy,Piemonte,ITC1,Italy
BENE VAGIENNA,44.546845,7.83962,2000,8760.0,Italy,Piemonte,ITC1,Italy
CASTELNUOVO DON BOSCO,45.041293,7.966712,4000,17520.0,Italy,Piemonte,ITC1,Italy
ALICE BEL COLLE,44.714021,8.448961,10000,43800.0,Italy,Piemonte,ITC1,Italy
CARESANABLOT,45.35520907,8.402677894,5000,21900.0,Italy,Piemonte,ITC1,Italy
CERRIONE,45.46714551,8.094158045,11000,48180.0,Italy,Piemonte,ITC1,Italy
TRINO,45.1949326,8.30623183,9000,39420.0,Italy,Piemonte,ITC1,Italy
VEROLENGO,45.18396278,7.970240693,5000,21900.0,Italy,Piemonte,ITC1,Italy
CERES,45.31614905,7.391935103,8000,35040.0,Italy,Piemonte,ITC1,Italy
CALTIGNAGA,45.50942147,8.597198184,3000,13140.0,Italy,Piemonte,ITC1,Italy
MANTA,44.62545458,7.495592032,4000,17520.0,Italy,Piemonte,ITC1,Italy
OULX - LOC. GAD,45.0473343,6.855331303,10088,44185.44,Italy,Piemonte,ITC1,Italy
PECETTO TORINESE,44.99269236,7.77138508,4000,17520.0,Italy,Piemonte,ITC1,Italy
RE - LOC. MEIS,46.13357346,8.558315789,9000,39420.0,Italy,Piemonte,ITC1,Italy
NONE - ASSARTI,44.93231973,7.555776027,33000,144540.0,Italy,Piemonte,ITC1,Italy
IVREA - SAN BERNARDO,45.427462,7.889558,31340,137269.2,Italy,Piemonte,ITC1,Italy
ACCADIA,41.1559,15.3367,3000,13140.0,Italy,Campania,ITF3,Italy
ALBERONA,41.4369,15.1262,1500,6570.0,Italy,Puglia,ITF4,Italy
ANZANO_DI_PUGLIA,41.0972,15.2863,3000,13140.0,Italy,Campania,ITF3,Italy
APRICENA,41.7682,15.4423,13800,60444.0,Italy,Puglia,ITF4,Italy
ASCOLI_SATRIANO_1,41.2081,15.5543,12000,52560.0,Italy,Puglia,ITF4,Italy
ASCOLI_SATRIANO_2,41.2108,15.5635,4000,17520.0,Italy,Puglia,ITF4,Italy
BICCARI,41.4064,15.1965,4500,19710.0,Italy,Puglia,ITF4,Italy
BOVINO_NUOVO,41.272023,15.363599,4650,20367.0,Italy,Puglia,ITF4,Italy
CAGNANO_VARANO,41.8365,15.7767,6500,28470.0,Italy,Puglia,ITF4,Italy
CANDELA,41.1409,15.5292,2823,12364.74,Italy,Puglia,ITF4,Italy
CARAPELLE,41.3711,15.6959,7000,30660.0,Italy,Puglia,ITF4,Italy
CARLANTINO,41.5969,14.9813,1324,5799.12,Italy,Molise,ITF2,Italy
CARPINO,41.8506,15.8461,7000,30660.0,Italy,Puglia,ITF4,Italy
CASALNUOVO_MONTEROTARO,41.624,15.1076,4000,17520.0,Italy,Puglia,ITF4,Italy
CASALVECCHIO_DI_PUGLIA,41.596,15.1171,2187,9579.06,Italy,Puglia,ITF4,Italy
CASTELLUCCIO_DEI_SAURI,41.3103,15.4708,2000,8760.0,Italy,Puglia,ITF4,Italy
CASTELLUCCIO_VALMAGGIORE,41.3486,15.2094,3449,15106.62,Italy,Puglia,ITF4,Italy
CASTELNUOVO_DELLA_DAUNIA_NUOVO,41.5814,15.1253,4510,19753.8,Italy,Puglia,ITF4,Italy
CELENZA_VALFORTORE_NUOVO,41.5519,14.9736,2091,9158.58,Italy,Molise,ITF2,Italy
CERIGNOLA,41.2812,15.9109,83295,364832.1,Italy,Puglia,ITF4,Italy
CHIEUTI,41.8489,15.1645,2500,10950.0,Italy,Puglia,ITF4,Italy
DELICETO,41.2208,15.4056,4200,18396.0,Italy,Puglia,ITF4,Italy
FAETO_1,41.32,15.1642,3000,13140.0,Italy,Puglia,ITF4,Italy
FAETO_2,41.2911,15.1629,1500,6570.0,Italy,Puglia,ITF4,Italy
FOGGIA,41.4807,15.5975,208000,911040.0,Italy,Puglia,ITF4,Italy
ISCHITELLA_NUOVO,41.905229,15.890314,8294,36327.72,Italy,,,Italy
LESINA,41.8528,15.3681,15000,65700.0,Italy,Puglia,ITF4,Italy
LESINA_2_MARINA,41.9055,15.3439,20000,87600.0,Italy,Puglia,ITF4,Italy
LUCERA_A_LOCALITA_MACELLO,41.5147,15.3442,27013,118316.94,Italy,Puglia,ITF4,Italy
LUCERA_B_VALLE_CRUSCA,41.4923,15.3224,18000,78840.0,Italy,Puglia,ITF4,Italy
MANFREDONIA,41.6004,15.8751,89724,392991.12,Italy,Puglia,ITF4,Italy
